Temp	Nickel	Cobalt	Chromium	Molybdenum	Tungsten	Aluminium	Titanium	Niobium	Tantalum	Hafnium	Rhenium	Vanadium	Ferrite	Galium	Copper	Gold
18	0.6394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36060000000000003	0.0	0.0	0.0	0.0
18	0.6202000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37979999999999997	0.0	0.0	0.0	0.0
18	0.6169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3831	0.0	0.0	0.0	0.0
18	0.6015999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39840000000000003	0.0	0.0	0.0	0.0
18	0.597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40299999999999997	0.0	0.0	0.0	0.0
18	0.5808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4192	0.0	0.0	0.0	0.0
25	0.9711	0.0	0.0	0.0	0.028900000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9208	0.0	0.0	0.0	0.07919999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.8734000000000001	0.0	0.0	0.0	0.1266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.8590000000000001	0.0	0.0	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005600000000000001	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9887999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011200000000000002	0.0	0.0	0.0	0.0	0.0	0.0
25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9698899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.03011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.94052	0.0	0.0	0.0	0.0	0.0	0.0	0.05948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9798100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.94038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059620000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.9198100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850	0.7768	0.0	0.0	0.1894	0.0	0.028300000000000002	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900	0.7772	0.0	0.0	0.18109999999999998	0.0	0.0355	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	0.7761	0.0	0.0	0.1734	0.0	0.0436	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	0.7751	0.0	0.0	0.1642	0.0	0.0529	0.0	0.0	0.0078000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900	0.6819	0.0	0.217	0.011899999999999999	0.0429	0.0392	0.0037	0.0	0.0034000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	0.6903	0.0	0.1997	0.011399999999999999	0.0424	0.0475	0.005	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	0.6977	0.0	0.1822	0.0108	0.0416	0.056900000000000006	0.006500000000000001	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900	0.6195	0.08310000000000001	0.2005	0.0072	0.0393	0.042699999999999995	0.0045000000000000005	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	0.63381	0.0768	0.18228999999999998	0.0068000000000000005	0.0388	0.0519	0.006	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000	0.642	0.0716	0.16829999999999998	0.006500000000000001	0.0383	0.061500000000000006	0.0078000000000000005	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.889	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.7490000000000001	0.0	0.111	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.7190000000000001	0.0	0.111	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.8	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.7	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.97	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.94	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.91	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.903	0.0	0.0	0.09699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.782	0.0	0.0	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.91	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.845	0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
