Temp	Nickel	Cobalt	Chromium	Molybdenum	Tungsten	Aluminium	Titanium	Niobium	Tantalum	Hafnium	Rhenium	Vanadium	Ferrite	Galium	Copper	Gold	AlphaGamma	AlphaGammaPrime	Phase
25	0.8077	0.0	0.0	0.1923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.596		$\gamma$
25	0.8077	0.0	0.0	0.1923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6042		$\gamma$
25	0.7922	0.0	0.0	0.2078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.603		$\gamma$
25	0.7922	0.0	0.0	0.2078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6105		$\gamma$
25	0.8815000000000001	0.0	0.0	0.1185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5724		$\gamma$
25	0.8673000000000001	0.0	0.0	0.13269999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5793		$\gamma$
25	0.8	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.608		$\gamma$
25	0.7764	0.0	0.0	0.2236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.618		$\gamma$
25	0.968	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5380000000000003		$\gamma$
25	0.9209999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5660000000000003		$\gamma$
16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5172		$\gamma$
98	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5212		$\gamma$
187	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5259		$\gamma$
257	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5295		$\gamma$
275	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5302		$\gamma$
301	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5319		$\gamma$
331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5336		$\gamma$
333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5338		$\gamma$
336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5338		$\gamma$
338	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5339		$\gamma$
341	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5343		$\gamma$
342	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5343		$\gamma$
343	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5342		$\gamma$
345	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5345		$\gamma$
346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5347		$\gamma$
348	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5346		$\gamma$
349	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5347		$\gamma$
352	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.535		$\gamma$
356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5355		$\gamma$
359	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5356		$\gamma$
362	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5359		$\gamma$
363	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.536		$\gamma$
365	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5361		$\gamma$
370	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5367		$\gamma$
373	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5367		$\gamma$
374	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5367		$\gamma$
378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5371		$\gamma$
388	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5379		$\gamma$
398	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5383		$\gamma$
405	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5387		$\gamma$
410	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5388		$\gamma$
411	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5388		$\gamma$
429	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5403		$\gamma$
460	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5422		$\gamma$
501	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5448		$\gamma$
557	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5482		$\gamma$
603	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5508		$\gamma$
608	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5517		$\gamma$
25	0.9771	0.0	0.0	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5245		$\gamma$
25	0.9572	0.0	0.0	0.0	0.0	0.0	0.042800000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5317		$\gamma$
25	0.9385	0.0	0.0	0.0	0.0	0.0	0.06150000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5372		$\gamma$
25	0.9064	0.0	0.0	0.0	0.0	0.0	0.0936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5496		$\gamma$
25	0.9740000000000001	0.0	0.0	0.0	0.0	0.0	0.026000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5252		$\gamma$
25	0.9420000000000001	0.0	0.0	0.0	0.0	0.0	0.057999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5363		$\gamma$
25	0.93	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5409		$\gamma$
25	0.905	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5485		$\gamma$
18	0.9743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257	0.0	0.0	0.0	0.0	3.5211		$\gamma$
18	0.9535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04650000000000002	0.0	0.0	0.0	0.0	3.5255		$\gamma$
18	0.9431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05690000000000001	0.0	0.0	0.0	0.0	3.5262		$\gamma$
18	0.9209999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	3.5298		$\gamma$
18	0.9041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0959	0.0	0.0	0.0	0.0	3.5319		$\gamma$
18	0.8956000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1044	0.0	0.0	0.0	0.0	3.5317		$\gamma$
18	0.8467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1533	0.0	0.0	0.0	0.0	3.5415		$\gamma$
18	0.8462999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1537	0.0	0.0	0.0	0.0	3.5414		$\gamma$
18	0.8106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1894	0.0	0.0	0.0	0.0	3.5471		$\gamma$
18	0.7951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2049	0.0	0.0	0.0	0.0	3.5511		$\gamma$
18	0.7939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2061	0.0	0.0	0.0	0.0	3.5506		$\gamma$
18	0.7911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2089	0.0	0.0	0.0	0.0	3.5509		$\gamma$
18	0.7685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2315	0.0	0.0	0.0	0.0	3.5558		$\gamma$
18	0.764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23600000000000002	0.0	0.0	0.0	0.0	3.5561		$\gamma$
18	0.7531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2469	0.0	0.0	0.0	0.0	3.5587		$\gamma$
18	0.7037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2963	0.0	0.0	0.0	0.0	3.5735		$\gamma$
18	0.6759000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32409999999999994	0.0	0.0	0.0	0.0	3.5831		$\gamma$
18	0.648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35200000000000004	0.0	0.0	0.0	0.0	3.5905		$\gamma$
18	0.6470999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3529	0.0	0.0	0.0	0.0	3.5927		$\gamma$
18	0.6448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3552	0.0	0.0	0.0	0.0	3.5975		$\gamma$
18	0.6394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3606	0.0	0.0	0.0	0.0	3.5966		$\gamma$
18	0.6202000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3798	0.0	0.0	0.0	0.0	3.6013		$\gamma$
18	0.6169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3831	0.0	0.0	0.0	0.0	3.6038		$\gamma$
18	0.6015999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3984	0.0	0.0	0.0	0.0	3.6091		$\gamma$
18	0.597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40299999999999997	0.0	0.0	0.0	0.0	3.6097		$\gamma$
18	0.5808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4192	0.0	0.0	0.0	0.0	3.6179		$\gamma$
25	0.9711	0.0	0.0	0.0	0.0289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5279		$\gamma$
25	0.9208	0.0	0.0	0.0	0.07919999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5501		$\gamma$
25	0.8734000000000001	0.0	0.0	0.0	0.1266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57		$\gamma$
25	0.8590000000000001	0.0	0.0	0.0	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.584		$\gamma$
25	0.9944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005600000000000001	0.0	0.0	0.0	0.0	0.0	0.0	3.529		$\gamma$
25	0.9888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011200000000000002	0.0	0.0	0.0	0.0	0.0	0.0	3.535		$\gamma$
25	0.9698899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.03011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5473		$\gamma$
25	0.94052	0.0	0.0	0.0	0.0	0.0	0.0	0.05948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5625		$\gamma$
25	0.9798100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5393		$\gamma$
25	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.552		$\gamma$
25	0.94038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05962000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5658		$\gamma$
25	0.91981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5773		$\gamma$
20	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6133		$\gamma$
100	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6173		$\gamma$
200	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6215		$\gamma$
300	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6256		$\gamma$
400	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6294		$\gamma$
500	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6355		$\gamma$
600	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6372		$\gamma$
800	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6492		$\gamma$
850	0.7768	0.0	0.0	0.1894	0.0	0.0283	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6518		$\gamma$
900	0.7772	0.0	0.0	0.1811	0.0	0.0355	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6546		$\gamma$
950	0.7761	0.0	0.0	0.1734	0.0	0.0436	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.658		$\gamma$
1000	0.7751	0.0	0.0	0.1642	0.0	0.0529	0.0	0.0	0.0078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6606		$\gamma$
20	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5976		$\gamma$
100	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6		$\gamma$
200	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6051		$\gamma$
400	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6151		$\gamma$
850	0.6739	0.0	0.2329	0.0123	0.0433	0.0319	0.0027	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6398		$\gamma$
950	0.6903	0.0	0.1997	0.0114	0.0424	0.0475	0.005	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6447		$\gamma$
20	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5871		$\gamma$
100	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5906		$\gamma$
200	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5952		$\gamma$
300	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5994		$\gamma$
400	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6049		$\gamma$
500	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6101		$\gamma$
600	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6153		$\gamma$
700	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6209		$\gamma$
800	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6278		$\gamma$
850	0.6093999999999999	0.0888	0.2138	0.0074	0.0395	0.035	0.0033	0.0	0.0028000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6299		$\gamma$
900	0.6195	0.08310000000000001	0.2005	0.0072	0.0393	0.0427	0.0045000000000000005	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.634		$\gamma$
950	0.63381	0.0768	0.18229	0.0068000000000000005	0.0388	0.0519	0.006	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6375		$\gamma$
1000	0.642	0.0716	0.16829999999999998	0.006500000000000001	0.0383	0.06150000000000001	0.0078	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6407		$\gamma$
20	0.889	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.535		$\gamma$
20	0.7490000000000001	0.0	0.111	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.623		$\gamma$
20	0.7190000000000001	0.0	0.111	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.564		$\gamma$
20	0.8	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5460000000000003		$\gamma$
20	0.7	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.553		$\gamma$
20	0.97	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.539		$\gamma$
20	0.94	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.552		$\gamma$
20	0.91	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.565		$\gamma$
20	0.903	0.0	0.0	0.09699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.563		$\gamma$
20	0.782	0.0	0.0	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61		$\gamma$
20	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5780000000000003		$\gamma$
20	0.91	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5635		$\gamma$
20	0.845	0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.588		$\gamma$
25	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.585033	$\gamma'$
500	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.604772	$\gamma'$
800	0.6788	0.0654	0.0236	0.002	0.0178	0.1631	0.0172	0.0	0.0291	0.0005	0.0025	0.0	0.0	0.0				3.61951	$\gamma'$
900	0.674	0.06860000000000001	0.0255	0.002	0.0176	0.16269999999999998	0.0172	0.0	0.0295	0.0005	0.0024	0.0	0.0	0.0				3.625986	$\gamma'$
1000	0.6657	0.0725	0.0274	0.0017	0.017	0.1642	0.0176	0.0	0.031400000000000004	0.0005	0.002	0.0	0.0	0.0				3.633237	$\gamma'$
1100	0.6596	0.07440000000000001	0.027000000000000003	0.0015	0.016	0.16579999999999998	0.0177	0.0	0.0358	0.0006	0.0016	0.0	0.0	0.0				3.638692	$\gamma'$
25	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.580195	$\gamma'$
300	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.598168	$\gamma'$
300	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.5956	$\gamma'$
500	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.603167	$\gamma'$
500	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6053	$\gamma'$
600	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.610456	$\gamma'$
600	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6096	$\gamma'$
700	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.615599	$\gamma'$
700	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6151	$\gamma'$
800	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.621659	$\gamma'$
800	0.7403	0.0	0.027999999999999997	0.0031	0.0275	0.1648	0.0213	0.0	0.015	0.0	0.0	0.0	0.0	0.0				3.6214	$\gamma'$
900	0.7379000000000001	0.0	0.0306	0.003	0.0272	0.1649	0.0213	0.0	0.0151	0.0	0.0	0.0	0.0	0.0				3.621659	$\gamma'$
1000	0.7329000000000001	0.0	0.0339	0.0028000000000000004	0.0262	0.16690000000000002	0.0214	0.0	0.016	0.0	0.0	0.0	0.0	0.0				3.627395	$\gamma'$
1000	0.7329000000000001	0.0	0.0339	0.0028000000000000004	0.0262	0.16690000000000002	0.0214	0.0	0.016	0.0	0.0	0.0	0.0	0.0				3.6321	$\gamma'$
1100	0.7295999999999999	0.0	0.0352	0.0024	0.024700000000000003	0.16949999999999998	0.0209	0.0	0.0176	0.0	0.0	0.0	0.0	0.0				3.633889	$\gamma'$
25	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.579428	$\gamma'$
300	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.592667	$\gamma'$
500	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.601557	$\gamma'$
600	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.606204	$\gamma'$
700	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.611011	$\gamma'$
800	0.6694	0.0755	0.026000000000000002	0.0079	0.0	0.1512	0.0701	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.617162	$\gamma'$
900	0.6635	0.0784	0.0274	0.0074	0.0	0.1508	0.0726	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.623863	$\gamma'$
1000	0.6577	0.0808	0.0278	0.0061	0.0	0.1481	0.0794	0.0	0.0	0.0	0.0	0.0	0.0	0.0				3.629081	$\gamma'$
25	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.5825940000000003	$\gamma'$
300	0.7011	0.033	0.0363	0.0075	0.0218	0.1423	0.0326	0.0	0.0253	0.0	0.0	0.0	0.0	0.0				3.5953690000000003	$\gamma'$
